"","Time","scenario","summary_stat","cumulative_vent","number"
"17944",2020-10-30,"D","Random",6.4913959156801,11
"17945",2020-10-31,"D","Random",5.63291191239618,11
"17946",2020-11-01,"D","Random",5.13084991910986,11
"17947",2020-11-02,"D","Random",5.07530671660387,11
"17948",2020-11-03,"D","Random",5.06060260214131,11
"17949",2020-11-04,"D","Random",4.21787518269908,11
"17950",2020-11-05,"D","Random",4.08820506752676,11
"17951",2020-11-06,"D","Random",4.1042106688803,11
"17952",2020-11-07,"D","Random",3.82751786394005,11
"17953",2020-11-08,"D","Random",3.75624082076792,11
"17954",2020-11-09,"D","Random",3.51463106451783,11
"17955",2020-11-10,"D","Random",3.23385943056645,11
"17956",2020-11-11,"D","Random",3.11442588733282,11
"17957",2020-11-12,"D","Random",3.08547783839467,11
"17958",2020-11-13,"D","Random",2.88332446370883,11
"17959",2020-11-14,"D","Random",2.67507182250809,11
"17960",2020-11-15,"D","Random",2.4378711323692,11
"17961",2020-11-16,"D","Random",2.51208032552355,11
"17962",2020-11-17,"D","Random",2.33166478746915,11
"17963",2020-11-18,"D","Random",2.08579971207014,11
"17964",2020-11-19,"D","Random",2.08579971207014,11
"17965",2020-11-20,"D","Random",2.07713532681001,11
"17966",2020-11-21,"D","Random",1.90254729458312,11
"17967",2020-11-22,"D","Random",1.84277151610374,11
"17968",2020-11-23,"D","Random",1.82087993251003,11
"17969",2020-11-24,"D","Random",1.75243976877052,11
"17970",2020-11-25,"D","Random",1.71325514789367,11
"17971",2020-11-26,"D","Random",1.83263021471463,11
"17972",2020-11-27,"D","Random",1.71482733457224,11
"17973",2020-11-28,"D","Random",1.65221467666024,11
"17974",2020-11-29,"D","Random",1.7846274616154,11
"17975",2020-11-30,"D","Random",1.57070106154941,11
"17976",2020-12-01,"D","Random",1.42521482522293,11
"17977",2020-12-02,"D","Random",1.33917413027577,11
"17978",2020-12-03,"D","Random",1.19368789394929,11
"17979",2020-12-04,"D","Random",1.01185391617858,11
"17980",2020-12-05,"D","Random",0.837112136989438,11
"17981",2020-12-06,"D","Random",0.660951918083982,11
"17982",2020-12-07,"D","Random",0.649296906428971,11
"17983",2020-12-08,"D","Random",0.698989859931908,11
"17984",2020-12-09,"D","Random",0.588432925333336,11
"17985",2020-12-10,"D","Random",0.614697841801117,11
"17986",2020-12-11,"D","Random",0.620525347628623,11
"17987",2020-12-12,"D","Random",0.605915442815854,11
"17988",2020-12-13,"D","Random",0.604497003099542,11
"17989",2020-12-14,"D","Random",0.597251057555724,11
"17990",2020-12-15,"D","Random",0.569567701371631,11
"17991",2020-12-16,"D","Random",0.712217058265489,11
"17992",2020-12-17,"D","Random",0.76474689120105,11
"17993",2020-12-18,"D","Random",0.598823244234294,11
"17994",2020-12-19,"D","Random",0.540465905471227,11
"17995",2020-12-20,"D","Random",0.506955043459629,11
"17996",2020-12-21,"D","Random",0.45584365024038,11
"17997",2020-12-22,"D","Random",0.423751227945094,11
"17998",2020-12-23,"D","Random",0.380003793994796,11
"17999",2020-12-24,"D","Random",0.37417628816729,11
"18000",2020-12-25,"D","Random",0.37417628816729,11
"18001",2020-03-01,"D","Random",0,12
"18002",2020-03-02,"D","Random",0.0262649164677804,12
"18003",2020-03-03,"D","Random",0.0320924222952863,12
"18004",2020-03-04,"D","Random",0.0320924222952863,12
"18005",2020-03-05,"D","Random",0.0583573387630667,12
"18006",2020-03-06,"D","Random",0.0641848445905725,12
"18007",2020-03-07,"D","Random",0.0714307901343904,12
"18008",2020-03-08,"D","Random",0.0714307901343904,12
"18009",2020-03-09,"D","Random",0.0976957066021708,12
"18010",2020-03-10,"D","Random",0.103523212429677,12
"18011",2020-03-11,"D","Random",0.110769157973495,12
"18012",2020-03-12,"D","Random",0.110769157973495,12
"18013",2020-03-13,"D","Random",0.110769157973495,12
"18014",2020-03-14,"D","Random",0.110769157973495,12
"18015",2020-03-15,"D","Random",0.118015103517312,12
"18016",2020-03-16,"D","Random",0.155935031640105,12
"18017",2020-03-17,"D","Random",0.188027453935391,12
"18018",2020-03-18,"D","Random",0.222956755663301,12
"18019",2020-03-19,"D","Random",0.228784261490807,12
"18020",2020-03-20,"D","Random",0.269541069046223,12
"18021",2020-03-21,"D","Random",0.467557138308266,12
"18022",2020-03-22,"D","Random",0.531741982898838,12
"18023",2020-03-23,"D","Random",0.709320641520606,12
"18024",2020-03-24,"D","Random",0.935055800203865,12
"18025",2020-03-25,"D","Random",1.16957335787239,12
"18026",2020-03-26,"D","Random",1.23958570829047,12
"18027",2020-03-27,"D","Random",1.27750563641326,12
"18028",2020-03-28,"D","Random",1.4420108436637,12
"18029",2020-03-29,"D","Random",1.45236542932754,12
"18030",2020-03-30,"D","Random",1.5048952622631,12
"18031",2020-03-31,"D","Random",1.6986560123762,12
"18032",2020-04-01,"D","Random",1.67821860173593,12
"18033",2020-04-02,"D","Random",1.67097265619211,12
"18034",2020-04-03,"D","Random",1.7191291562536,12
"18035",2020-04-04,"D","Random",1.51229495476917,12
"18036",2020-04-05,"D","Random",1.33755317558003,12
"18037",2020-04-06,"D","Random",1.50063994311416,12
"18038",2020-04-07,"D","Random",1.46854752081887,12
"18039",2020-04-08,"D","Random",1.3521630803928,12
"18040",2020-04-09,"D","Random",1.39874739377572,12
"18041",2020-04-10,"D","Random",1.39280187422308,12
"18042",2020-04-11,"D","Random",1.14950191756929,12
"18043",2020-04-12,"D","Random",1.05654551417837,12
"18044",2020-04-13,"D","Random",1.0361081035381,12
"18045",2020-04-14,"D","Random",0.822027956509851,12
"18046",2020-04-15,"D","Random",0.820609516793539,12
"18047",2020-04-16,"D","Random",0.798753666436952,12
"18048",2020-04-17,"D","Random",0.575891120423441,12
"18049",2020-04-18,"D","Random",0.524779727204193,12
"18050",2020-04-19,"D","Random",0.467876561394563,12
"18051",2020-04-20,"D","Random",0.418337354853884,12
"18052",2020-04-21,"D","Random",0.377580547298467,12
"18053",2020-04-22,"D","Random",0.371753041470961,12
"18054",2020-04-23,"D","Random",0.345488125003181,12
"18055",2020-04-24,"D","Random",0.319223208535401,12
"18056",2020-04-25,"D","Random",0.371753041470961,12
"18057",2020-04-26,"D","Random",0.392190452111236,12
"18058",2020-04-27,"D","Random",0.509993332253625,12
"18059",2020-04-28,"D","Random",0.515820838081131,12
"18060",2020-04-29,"D","Random",0.775184872501122,12
"18061",2020-04-30,"D","Random",0.795622283141396,12
"18062",2020-05-01,"D","Random",0.785385711202697,12
"18063",2020-05-02,"D","Random",0.791213217030203,12
"18064",2020-05-03,"D","Random",0.837915544138258,12
"18065",2020-05-04,"D","Random",0.791213217030203,12
"18066",2020-05-05,"D","Random",0.827678972199558,12
"18067",2020-05-06,"D","Random",0.770740073152803,12
"18068",2020-05-07,"D","Random",0.744475156685023,12
"18069",2020-05-08,"D","Random",0.786768417681884,12
"18070",2020-05-09,"D","Random",0.79259592350939,12
"18071",2020-05-10,"D","Random",0.553669299729674,12
"18072",2020-05-11,"D","Random",0.69332803022865,12
"18073",2020-05-12,"D","Random",0.91619057624216,12
"18074",2020-05-13,"D","Random",1.28453935858215,12
"18075",2020-05-14,"D","Random",1.46069957748761,12
"18076",2020-05-15,"D","Random",1.65146970120583,12
"18077",2020-05-16,"D","Random",1.86696828795039,12
"18078",2020-05-17,"D","Random",2.13058764151932,12
"18079",2020-05-18,"D","Random",2.31683068540122,12
"18080",2020-05-19,"D","Random",2.66773268349582,12
"18081",2020-05-20,"D","Random",2.75078275204809,12
"18082",2020-05-21,"D","Random",3.07101076756372,12
"18083",2020-05-22,"D","Random",3.52980931096207,12
"18084",2020-05-23,"D","Random",3.56772923908486,12
"18085",2020-05-24,"D","Random",3.62451439116936,12
"18086",2020-05-25,"D","Random",3.70460956656388,12
"18087",2020-05-26,"D","Random",3.82117049712775,12
"18088",2020-05-27,"D","Random",3.85897241152541,12
"18089",2020-05-28,"D","Random",3.87787336872424,12
"18090",2020-05-29,"D","Random",4.01644389660696,12
"18091",2020-05-30,"D","Random",3.85794268532182,12
"18092",2020-05-31,"D","Random",4.30197757694514,12
"18093",2020-06-01,"D","Random",4.66187419739992,12
"18094",2020-06-02,"D","Random",4.44942471346291,12
"18095",2020-06-03,"D","Random",5.11194881822567,12
"18096",2020-06-04,"D","Random",5.24599226627207,12
"18097",2020-06-05,"D","Random",5.9231262758476,12
"18098",2020-06-06,"D","Random",6.15927449660735,12
"18099",2020-06-07,"D","Random",6.4191452582652,12
"18100",2020-06-08,"D","Random",7.43229960043517,12
"18101",2020-06-09,"D","Random",8.27257885395749,12
"18102",2020-06-10,"D","Random",8.56409378708544,12
"18103",2020-06-11,"D","Random",8.97199316063946,12
"18104",2020-06-12,"D","Random",9.57953926654675,12
"18105",2020-06-13,"D","Random",10.8200475013294,12
"18106",2020-06-14,"D","Random",10.967671127985,12
"18107",2020-06-15,"D","Random",11.6465538143769,12
"18108",2020-06-16,"D","Random",11.8274295324183,12
"18109",2020-06-17,"D","Random",13.3762390103742,12
"18110",2020-06-18,"D","Random",14.4342289891107,12
"18111",2020-06-19,"D","Random",14.9444919060039,12
"18112",2020-06-20,"D","Random",15.8628816306541,12
"18113",2020-06-21,"D","Random",17.5688680898286,12
"18114",2020-06-22,"D","Random",18.5706153769556,12
"18115",2020-06-23,"D","Random",19.9192681136541,12
"18116",2020-06-24,"D","Random",21.0892074418637,12
"18117",2020-06-25,"D","Random",23.0454214952975,12
"18118",2020-06-26,"D","Random",24.7333796948483,12
"18119",2020-06-27,"D","Random",26.6528875688482,12
"18120",2020-06-28,"D","Random",28.0678982737034,12
"18121",2020-06-29,"D","Random",30.3040165750946,12
"18122",2020-06-30,"D","Random",33.548527172269,12
"18123",2020-07-01,"D","Random",36.3703238000491,12
"18124",2020-07-02,"D","Random",38.8724858168537,12
"18125",2020-07-03,"D","Random",42.6491617285287,12
"18126",2020-07-04,"D","Random",46.0984936220312,12
"18127",2020-07-05,"D","Random",48.6659514292182,12
"18128",2020-07-06,"D","Random",52.6790343322788,12
"18129",2020-07-07,"D","Random",56.1489715333121,12
"18130",2020-07-08,"D","Random",60.458241603052,12
"18131",2020-07-09,"D","Random",65.1036120651078,12
"18132",2020-07-10,"D","Random",70.3263289261589,12
"18133",2020-07-11,"D","Random",74.2679226169206,12
"18134",2020-07-12,"D","Random",78.4463174702948,12
"18135",2020-07-13,"D","Random",84.6884633692688,12
"18136",2020-07-14,"D","Random",90.3611130333452,12
"18137",2020-07-15,"D","Random",97.5804705182856,12
"18138",2020-07-16,"D","Random",106.630526433406,12
"18139",2020-07-17,"D","Random",112.70476176038,12
"18140",2020-07-18,"D","Random",119.31109093538,12
"18141",2020-07-19,"D","Random",128.95810668586,12
"18142",2020-07-20,"D","Random",135.975511189294,12
"18143",2020-07-21,"D","Random",144.669525214683,12
"18144",2020-07-22,"D","Random",153.910550486834,12
"18145",2020-07-23,"D","Random",163.723524410485,12
"18146",2020-07-24,"D","Random",173.592685885247,12
"18147",2020-07-25,"D","Random",183.424661593326,12
"18148",2020-07-26,"D","Random",195.437723470096,12
"18149",2020-07-27,"D","Random",204.048704766641,12
"18150",2020-07-28,"D","Random",217.182754711905,12
"18151",2020-07-29,"D","Random",230.989260060712,12
"18152",2020-07-30,"D","Random",244.474133104216,12
"18153",2020-07-31,"D","Random",261.965329112132,12
"18154",2020-08-01,"D","Random",278.635473878124,12
"18155",2020-08-02,"D","Random",295.681689677582,12
"18156",2020-08-03,"D","Random",316.534256158632,12
"18157",2020-08-04,"D","Random",330.726374020555,12
"18158",2020-08-05,"D","Random",350.631809448958,12
"18159",2020-08-06,"D","Random",368.702665835303,12
"18160",2020-08-07,"D","Random",390.042839356374,12
"18161",2020-08-08,"D","Random",413.894616652286,12
"18162",2020-08-09,"D","Random",433.166877872125,12
"18163",2020-08-10,"D","Random",455.409778498554,12
"18164",2020-08-11,"D","Random",474.879431091411,12
"18165",2020-08-12,"D","Random",494.810828527576,12
"18166",2020-08-13,"D","Random",515.793870796432,12
"18167",2020-08-14,"D","Random",532.72394600508,12
"18168",2020-08-15,"D","Random",559.425442594074,12
"18169",2020-08-16,"D","Random",581.302115846583,12
"18170",2020-08-17,"D","Random",600.299631254397,12
"18171",2020-08-18,"D","Random",622.024498958524,12
"18172",2020-08-19,"D","Random",635.368090195033,12
"18173",2020-08-20,"D","Random",658.630537003062,12
"18174",2020-08-21,"D","Random",675.071310718157,12
"18175",2020-08-22,"D","Random",693.427384796635,12
"18176",2020-08-23,"D","Random",711.126996318432,12
"18177",2020-08-24,"D","Random",731.920914716745,12
"18178",2020-08-25,"D","Random",751.455325281423,12
"18179",2020-08-26,"D","Random",762.970888220631,12
"18180",2020-08-27,"D","Random",774.247047070612,12
"18181",2020-08-28,"D","Random",788.096375143747,12
"18182",2020-08-29,"D","Random",799.767075212328,12
"18183",2020-08-30,"D","Random",811.490470679024,12
"18184",2020-08-31,"D","Random",818.514539843476,12
"18185",2020-09-01,"D","Random",820.622031179464,12
"18186",2020-09-02,"D","Random",825.77762683998,12
"18187",2020-09-03,"D","Random",828.640888357666,12
"18188",2020-09-04,"D","Random",830.517507345363,12
"18189",2020-09-05,"D","Random",826.863958227953,12
"18190",2020-09-06,"D","Random",827.686854866927,12
"18191",2020-09-07,"D","Random",823.960969953922,12
"18192",2020-09-08,"D","Random",820.735048713027,12
"18193",2020-09-09,"D","Random",810.273393882082,12
"18194",2020-09-10,"D","Random",800.756028884233,12
"18195",2020-09-11,"D","Random",785.461410292442,12
"18196",2020-09-12,"D","Random",775.869122462406,12
"18197",2020-09-13,"D","Random",760.198293141149,12
"18198",2020-09-14,"D","Random",744.523880904105,12
"18199",2020-09-15,"D","Random",723.848993762775,12
"18200",2020-09-16,"D","Random",714.636470646106,12
"18201",2020-09-17,"D","Random",696.024641535167,12
"18202",2020-09-18,"D","Random",678.075399402218,12
"18203",2020-09-19,"D","Random",656.912663881835,12
"18204",2020-09-20,"D","Random",640.792678027159,12
"18205",2020-09-21,"D","Random",620.881664935769,12
"18206",2020-09-22,"D","Random",607.805265065165,12
"18207",2020-09-23,"D","Random",594.149216933697,12
"18208",2020-09-24,"D","Random",578.526063313586,12
"18209",2020-09-25,"D","Random",562.171140857958,12
"18210",2020-09-26,"D","Random",544.566668036003,12
"18211",2020-09-27,"D","Random",522.362096328518,12
"18212",2020-09-28,"D","Random",503.149752803926,12
"18213",2020-09-29,"D","Random",487.253361527823,12
"18214",2020-09-30,"D","Random",467.699615280101,12
"18215",2020-10-01,"D","Random",447.34256983833,12
"18216",2020-10-02,"D","Random",431.55294793473,12
"18217",2020-10-03,"D","Random",414.180432907998,12
"18218",2020-10-04,"D","Random",397.70920168438,12
"18219",2020-10-05,"D","Random",380.595250286296,12
"18220",2020-10-06,"D","Random",363.348662049688,12
"18221",2020-10-07,"D","Random",347.876619510618,12
"18222",2020-10-08,"D","Random",330.427646313406,12
"18223",2020-10-09,"D","Random",316.386679662576,12
"18224",2020-10-10,"D","Random",301.035012654742,12
"18225",2020-10-11,"D","Random",287.597174205361,12
"18226",2020-10-12,"D","Random",276.711709429853,12
"18227",2020-10-13,"D","Random",263.90923275235,12
"18228",2020-10-14,"D","Random",248.544446861041,12
"18229",2020-10-15,"D","Random",235.641078098614,12
"18230",2020-10-16,"D","Random",224.902455269608,12
"18231",2020-10-17,"D","Random",214.414097944146,12
"18232",2020-10-18,"D","Random",203.597650509909,12
"18233",2020-10-19,"D","Random",193.178418786329,12
"18234",2020-10-20,"D","Random",182.946504159319,12
"18235",2020-10-21,"D","Random",176.035665499674,12
"18236",2020-10-22,"D","Random",169.021625271452,12
"18237",2020-10-23,"D","Random",161.469751326164,12
"18238",2020-10-24,"D","Random",155.630078899524,12
"18239",2020-10-25,"D","Random",151.473356890202,12
"18240",2020-10-26,"D","Random",141.699708153477,12
"18241",2020-10-27,"D","Random",136.074649741093,12
"18242",2020-10-28,"D","Random",130.760748858576,12
"18243",2020-10-29,"D","Random",124.964540275004,12
"18244",2020-10-30,"D","Random",120.256010154061,12
"18245",2020-10-31,"D","Random",115.534540921448,12
"18246",2020-11-01,"D","Random",108.690266995621,12
"18247",2020-11-02,"D","Random",104.707359842182,12
"18248",2020-11-03,"D","Random",100.007622988487,12
"18249",2020-11-04,"D","Random",95.8393444278408,12
"18250",2020-11-05,"D","Random",90.8842486814958,12
"18251",2020-11-06,"D","Random",87.715910254748,12
"18252",2020-11-07,"D","Random",81.9920614145315,12
"18253",2020-11-08,"D","Random",77.0877837174095,12
"18254",2020-11-09,"D","Random",73.2160918509695,12
"18255",2020-11-10,"D","Random",68.9590526687693,12
"18256",2020-11-11,"D","Random",66.0168846614684,12
"18257",2020-11-12,"D","Random",64.5964242513177,12
"18258",2020-11-13,"D","Random",61.0963424934002,12
"18259",2020-11-14,"D","Random",56.2407735099286,12
"18260",2020-11-15,"D","Random",52.2194570408385,12
"18261",2020-11-16,"D","Random",50.0943569149327,12
"18262",2020-11-17,"D","Random",48.0791175161882,12
"18263",2020-11-18,"D","Random",45.9047119904254,12
"18264",2020-11-19,"D","Random",43.3784484276053,12
"18265",2020-11-20,"D","Random",41.7687760294535,12
"18266",2020-11-21,"D","Random",39.5783433190284,12
"18267",2020-11-22,"D","Random",37.8972423515088,12
"18268",2020-11-23,"D","Random",33.5884519232651,12
"18269",2020-11-24,"D","Random",31.0596687280508,12
"18270",2020-11-25,"D","Random",29.8698604297991,12
"18271",2020-11-26,"D","Random",28.5015412380381,12
"18272",2020-11-27,"D","Random",26.4285789498889,12
"18273",2020-11-28,"D","Random",24.5239137264857,12
"18274",2020-11-29,"D","Random",23.116475922608,12
"18275",2020-11-30,"D","Random",22.1712550169397,12
"18276",2020-12-01,"D","Random",20.922272937996,12
"18277",2020-12-02,"D","Random",19.9871098933621,12
"18278",2020-12-03,"D","Random",18.4245642690683,12
"18279",2020-12-04,"D","Random",18.0246438426323,12
"18280",2020-12-05,"D","Random",17.4961999800528,12
"18281",2020-12-06,"D","Random",16.8888076211078,12
"18282",2020-12-07,"D","Random",16.5297262827152,12
"18283",2020-12-08,"D","Random",15.6630640989999,12
"18284",2020-12-09,"D","Random",14.3662189629579,12
"18285",2020-12-10,"D","Random",13.6684710526043,12
"18286",2020-12-11,"D","Random",12.8413453101748,12
"18287",2020-12-12,"D","Random",12.0378620489219,12
"18288",2020-12-13,"D","Random",11.7537468083001,12
"18289",2020-12-14,"D","Random",11.4900689783185,12
"18290",2020-12-15,"D","Random",10.6615627501763,12
"18291",2020-12-16,"D","Random",10.1418774825068,12
"18292",2020-12-17,"D","Random",9.59278292501232,12
"18293",2020-12-18,"D","Random",9.03378203267924,12
"18294",2020-12-19,"D","Random",8.60462880655608,12
"18295",2020-12-20,"D","Random",8.70078912061661,12
"18296",2020-12-21,"D","Random",8.17394018789128,12
"18297",2020-12-22,"D","Random",8.0625462889548,12
"18298",2020-12-23,"D","Random",7.46577921546118,12
"18299",2020-12-24,"D","Random",6.89086799232414,12
"18300",2020-12-25,"D","Random",6.59328952591843,12
"18301",2020-03-01,"D","Random",0,13
"18302",2020-03-02,"D","Random",0,13
"18303",2020-03-03,"D","Random",0.0130734513713237,13
"18304",2020-03-04,"D","Random",0.0130734513713237,13
"18305",2020-03-05,"D","Random",0.0130734513713237,13
"18306",2020-03-06,"D","Random",0.0261469027426474,13
"18307",2020-03-07,"D","Random",0.0582393250379337,13
"18308",2020-03-08,"D","Random",0.0582393250379337,13
"18309",2020-03-09,"D","Random",0.0582393250379337,13
"18310",2020-03-10,"D","Random",0.0713127764092574,13
"18311",2020-03-11,"D","Random",0.103405198704544,13
"18312",2020-03-12,"D","Random",0.103405198704544,13
"18313",2020-03-13,"D","Random",0.103405198704544,13
"18314",2020-03-14,"D","Random",0.103405198704544,13
"18315",2020-03-15,"D","Random",0.13549762099983,13
"18316",2020-03-16,"D","Random",0.311657839905286,13
"18317",2020-03-17,"D","Random",0.487818058810741,13
"18318",2020-03-18,"D","Random",0.493645564638247,13
"18319",2020-03-19,"D","Random",0.512546521837077,13
"18320",2020-03-20,"D","Random",0.752891585333105,13
"18321",2020-03-21,"D","Random",0.975754131346616,13
"18322",2020-03-22,"D","Random",1.03411147010968,13
"18323",2020-03-23,"D","Random",1.27445653360571,13
"18324",2020-03-24,"D","Random",1.48995512035027,13
"18325",2020-03-25,"D","Random",1.69962620126732,13
"18326",2020-03-26,"D","Random",1.7973219078695,13
"18327",2020-03-27,"D","Random",1.68818341298724,13
"18328",2020-03-28,"D","Random",1.63752027059318,13
"18329",2020-03-29,"D","Random",1.62291036578041,13
"18330",2020-03-30,"D","Random",1.66819425317215,13
"18331",2020-03-31,"D","Random",1.61566442023659,13
"18332",2020-04-01,"D","Random",1.66961269288846,13
"18333",2020-04-02,"D","Random",1.67544019871597,13
"18334",2020-04-03,"D","Random",1.49487091369932,13
"18335",2020-04-04,"D","Random",1.50069841952683,13
"18336",2020-04-05,"D","Random",1.52554489627829,13
"18337",2020-04-06,"D","Random",1.46419693112035,13
"18338",2020-04-07,"D","Random",1.44092264104745,13
"18339",2020-04-08,"D","Random",1.40146625948321,13
"18340",2020-04-09,"D","Random",1.4189130437286,13
"18341",2020-04-10,"D","Random",1.37945666216437,13
"18342",2020-04-11,"D","Random",1.41737659028716,13
"18343",2020-04-12,"D","Random",1.32255349635474,13
"18344",2020-04-13,"D","Random",1.27585116924668,13
"18345",2020-04-14,"D","Random",1.26706877026142,13
"18346",2020-04-15,"D","Random",1.13607442502257,13
"18347",2020-04-16,"D","Random",0.949713367415541,13
"18348",2020-04-17,"D","Random",1.00082476063479,13
"18349",2020-04-18,"D","Random",1.18423092508406,13
"18350",2020-04-19,"D","Random",1.11567274761942,13
"18351",2020-04-20,"D","Random",1.09381689726283,13
"18352",2020-04-21,"D","Random",1.17702071277737,13
"18353",2020-04-22,"D","Random",1.01393394524324,13
"18354",2020-04-23,"D","Random",0.87128458834938,13
"18355",2020-04-24,"D","Random",1.00369737330454,13
"18356",2020-04-25,"D","Random",1.20029500285027,13
"18357",2020-04-26,"D","Random",1.33853529363293,13
"18358",2020-04-27,"D","Random",1.50292248715824,13
"18359",2020-04-28,"D","Random",1.47086579810008,13
"18360",2020-04-29,"D","Random",1.45921078644507,13
"18361",2020-04-30,"D","Random",1.48405726319654,13
"18362",2020-05-01,"D","Random",1.54383304167592,13
"18363",2020-05-02,"D","Random",1.66305436153462,13
"18364",2020-05-03,"D","Random",1.85965199108035,13
"18365",2020-05-04,"D","Random",1.85681511164772,13
"18366",2020-05-05,"D","Random",1.83229887199631,13
"18367",2020-05-06,"D","Random",1.66054771920205,13
"18368",2020-05-07,"D","Random",1.64451937467297,13
"18369",2020-05-08,"D","Random",2.10011506830151,13
"18370",2020-05-09,"D","Random",2.2076813765052,13
"18371",2020-05-10,"D","Random",2.26603871526827,13
"18372",2020-05-11,"D","Random",2.54714058631971,13
"18373",2020-05-12,"D","Random",2.5748239425038,13
"18374",2020-05-13,"D","Random",2.53711623775593,13
"18375",2020-05-14,"D","Random",2.95488621291147,13
"18376",2020-05-15,"D","Random",3.45885062997643,13
"18377",2020-05-16,"D","Random",3.7253425962151,13
"18378",2020-05-17,"D","Random",4.22223755787404,13
"18379",2020-05-18,"D","Random",4.96493911851933,13
"18380",2020-05-19,"D","Random",4.73537308743698,13
"18381",2020-05-20,"D","Random",5.1451391515325,13
"18382",2020-05-21,"D","Random",5.85279339672475,13
"18383",2020-05-22,"D","Random",6.23439212057386,13
"18384",2020-05-23,"D","Random",7.18242716249926,13
"18385",2020-05-24,"D","Random",7.66199335363794,13
"18386",2020-05-25,"D","Random",7.84572975518727,13
"18387",2020-05-26,"D","Random",8.26950372630811,13
"18388",2020-05-27,"D","Random",8.77065400711598,13
"18389",2020-05-28,"D","Random",9.88711933834071,13
"18390",2020-05-29,"D","Random",10.8048106347872,13
"18391",2020-05-30,"D","Random",11.6801729369997,13
"18392",2020-05-31,"D","Random",12.7796397348042,13
"18393",2020-06-01,"D","Random",13.5428729157396,13
"18394",2020-06-02,"D","Random",13.9231831427593,13
"18395",2020-06-03,"D","Random",15.5273950663205,13
"18396",2020-06-04,"D","Random",16.4299329365794,13
"18397",2020-06-05,"D","Random",17.7985975762685,13
"18398",2020-06-06,"D","Random",19.7381898806331,13
"18399",2020-06-07,"D","Random",21.9399830988503,13
"18400",2020-06-08,"D","Random",22.8983716655397,13
"18401",2020-06-09,"D","Random",23.9435816358681,13
"18402",2020-06-10,"D","Random",27.2866509288243,13
"18403",2020-06-11,"D","Random",29.4481702626486,13
"18404",2020-06-12,"D","Random",30.8119515605595,13
"18405",2020-06-13,"D","Random",34.167124115996,13
"18406",2020-06-14,"D","Random",37.0020526715601,13
"18407",2020-06-15,"D","Random",39.7515425299645,13
"18408",2020-06-16,"D","Random",43.0684616385118,13
"18409",2020-06-17,"D","Random",45.3760096691376,13
"18410",2020-06-18,"D","Random",47.7606600279965,13
"18411",2020-06-19,"D","Random",52.0886058414986,13
"18412",2020-06-20,"D","Random",56.736482945887,13
"18413",2020-06-21,"D","Random",60.0812142926055,13
"18414",2020-06-22,"D","Random",64.6245168750518,13
"18415",2020-06-23,"D","Random",71.4722133074044,13
"18416",2020-06-24,"D","Random",77.8418182439809,13
"18417",2020-06-25,"D","Random",83.8109506394994,13
"18418",2020-06-26,"D","Random",90.1681254124101,13
"18419",2020-06-27,"D","Random",96.5736190255919,13
"18420",2020-06-28,"D","Random",105.432041827814,13
"18421",2020-06-29,"D","Random",114.966978340182,13
"18422",2020-06-30,"D","Random",123.211177630518,13
"18423",2020-07-01,"D","Random",131.130522158138,13
"18424",2020-07-02,"D","Random",140.445084274331,13
"18425",2020-07-03,"D","Random",150.29170668136,13
"18426",2020-07-04,"D","Random",159.424850718003,13
"18427",2020-07-05,"D","Random",167.218736123116,13
"18428",2020-07-06,"D","Random",178.495667859622,13
"18429",2020-07-07,"D","Random",190.700222191355,13
"18430",2020-07-08,"D","Random",202.282880398142,13
"18431",2020-07-09,"D","Random",211.979518703632,13
"18432",2020-07-10,"D","Random",223.319256828931,13
"18433",2020-07-11,"D","Random",235.520953612689,13
"18434",2020-07-12,"D","Random",251.765003039465,13
"18435",2020-07-13,"D","Random",268.793503667542,13
"18436",2020-07-14,"D","Random",286.910303255612,13
"18437",2020-07-15,"D","Random",304.951284526026,13
"18438",2020-07-16,"D","Random",324.144399176053,13
"18439",2020-07-17,"D","Random",341.154497994654,13
"18440",2020-07-18,"D","Random",359.799609326369,13
"18441",2020-07-19,"D","Random",381.340468769292,13
"18442",2020-07-20,"D","Random",402.538672869178,13
"18443",2020-07-21,"D","Random",422.861816802029,13
"18444",2020-07-22,"D","Random",446.69694951626,13
"18445",2020-07-23,"D","Random",467.851128963795,13
"18446",2020-07-24,"D","Random",484.734447718571,13
"18447",2020-07-25,"D","Random",504.402677387907,13
"18448",2020-07-26,"D","Random",524.820547069507,13
"18449",2020-07-27,"D","Random",546.893420310265,13
"18450",2020-07-28,"D","Random",568.327720635475,13
"18451",2020-07-29,"D","Random",589.242270643742,13
"18452",2020-07-30,"D","Random",615.404448060541,13
"18453",2020-07-31,"D","Random",638.567685362265,13
"18454",2020-08-01,"D","Random",657.269938162254,13
"18455",2020-08-02,"D","Random",675.101737064718,13
"18456",2020-08-03,"D","Random",695.396152761049,13
"18457",2020-08-04,"D","Random",719.651359721474,13
"18458",2020-08-05,"D","Random",739.382795109195,13
"18459",2020-08-06,"D","Random",760.118261433706,13
"18460",2020-08-07,"D","Random",775.152625041212,13
"18461",2020-08-08,"D","Random",792.673955996583,13
"18462",2020-08-09,"D","Random",805.657468756671,13
"18463",2020-08-10,"D","Random",815.423342183487,13
"18464",2020-08-11,"D","Random",822.494796845256,13
"18465",2020-08-12,"D","Random",833.549423942622,13
"18466",2020-08-13,"D","Random",839.72893681449,13
