"","Time","scenario","summary_stat","incident_symptomatic","number"
"22373",2020-08-20,"Uncontrolled","Random",162,10
"22374",2020-08-21,"Uncontrolled","Random",152,10
"22375",2020-08-22,"Uncontrolled","Random",127,10
"22376",2020-08-23,"Uncontrolled","Random",116,10
"22377",2020-08-24,"Uncontrolled","Random",130,10
"22378",2020-08-25,"Uncontrolled","Random",114,10
"22379",2020-08-26,"Uncontrolled","Random",100,10
"22380",2020-08-27,"Uncontrolled","Random",104,10
"22381",2020-08-28,"Uncontrolled","Random",98,10
"22382",2020-08-29,"Uncontrolled","Random",86,10
"22383",2020-08-30,"Uncontrolled","Random",73,10
"22384",2020-08-31,"Uncontrolled","Random",82,10
"22385",2020-09-01,"Uncontrolled","Random",71,10
"22386",2020-09-02,"Uncontrolled","Random",71,10
"22387",2020-09-03,"Uncontrolled","Random",75,10
"22388",2020-09-04,"Uncontrolled","Random",71,10
"22389",2020-09-05,"Uncontrolled","Random",63,10
"22390",2020-09-06,"Uncontrolled","Random",51,10
"22391",2020-09-07,"Uncontrolled","Random",57,10
"22392",2020-09-08,"Uncontrolled","Random",55,10
"22393",2020-09-09,"Uncontrolled","Random",41,10
"22394",2020-09-10,"Uncontrolled","Random",40,10
"22395",2020-09-11,"Uncontrolled","Random",41,10
"22396",2020-09-12,"Uncontrolled","Random",36,10
"22397",2020-09-13,"Uncontrolled","Random",35,10
"22398",2020-09-14,"Uncontrolled","Random",39,10
"22399",2020-09-15,"Uncontrolled","Random",33,10
"22400",2020-09-16,"Uncontrolled","Random",30,10
"22401",2020-09-17,"Uncontrolled","Random",31,10
"22402",2020-09-18,"Uncontrolled","Random",24,10
"22403",2020-09-19,"Uncontrolled","Random",19,10
"22404",2020-09-20,"Uncontrolled","Random",22,10
"22405",2020-09-21,"Uncontrolled","Random",25,10
"22406",2020-09-22,"Uncontrolled","Random",25,10
"22407",2020-09-23,"Uncontrolled","Random",17,10
"22408",2020-09-24,"Uncontrolled","Random",20,10
"22409",2020-09-25,"Uncontrolled","Random",15,10
"22410",2020-09-26,"Uncontrolled","Random",15,10
"22411",2020-09-27,"Uncontrolled","Random",17,10
"22412",2020-09-28,"Uncontrolled","Random",13,10
"22413",2020-09-29,"Uncontrolled","Random",14,10
"22414",2020-09-30,"Uncontrolled","Random",12,10
"22415",2020-10-01,"Uncontrolled","Random",14,10
"22416",2020-10-02,"Uncontrolled","Random",10,10
"22417",2020-10-03,"Uncontrolled","Random",8,10
"22418",2020-10-04,"Uncontrolled","Random",10,10
"22419",2020-10-05,"Uncontrolled","Random",12,10
"22420",2020-10-06,"Uncontrolled","Random",9,10
"22421",2020-10-07,"Uncontrolled","Random",9,10
"22422",2020-10-08,"Uncontrolled","Random",9,10
"22423",2020-10-09,"Uncontrolled","Random",8,10
"22424",2020-10-10,"Uncontrolled","Random",8,10
"22425",2020-10-11,"Uncontrolled","Random",9,10
"22426",2020-10-12,"Uncontrolled","Random",11,10
"22427",2020-10-13,"Uncontrolled","Random",10,10
"22428",2020-10-14,"Uncontrolled","Random",6,10
"22429",2020-10-15,"Uncontrolled","Random",5,10
"22430",2020-10-16,"Uncontrolled","Random",5,10
"22431",2020-10-17,"Uncontrolled","Random",4,10
"22432",2020-10-18,"Uncontrolled","Random",3,10
"22433",2020-10-19,"Uncontrolled","Random",5,10
"22434",2020-10-20,"Uncontrolled","Random",3,10
"22435",2020-10-21,"Uncontrolled","Random",7,10
"22436",2020-10-22,"Uncontrolled","Random",2,10
"22437",2020-10-23,"Uncontrolled","Random",5,10
"22438",2020-10-24,"Uncontrolled","Random",4,10
"22439",2020-10-25,"Uncontrolled","Random",6,10
"22440",2020-10-26,"Uncontrolled","Random",4,10
"22441",2020-10-27,"Uncontrolled","Random",3,10
"22442",2020-10-28,"Uncontrolled","Random",3,10
"22443",2020-10-29,"Uncontrolled","Random",7,10
"22444",2020-10-30,"Uncontrolled","Random",1,10
"22445",2020-10-31,"Uncontrolled","Random",3,10
"22446",2020-11-01,"Uncontrolled","Random",3,10
"22447",2020-11-02,"Uncontrolled","Random",0,10
"22448",2020-11-03,"Uncontrolled","Random",2,10
"22449",2020-11-04,"Uncontrolled","Random",3,10
"22450",2020-11-05,"Uncontrolled","Random",2,10
"22451",2020-11-06,"Uncontrolled","Random",1,10
"22452",2020-11-07,"Uncontrolled","Random",4,10
"22453",2020-11-08,"Uncontrolled","Random",2,10
"22454",2020-11-09,"Uncontrolled","Random",0,10
"22455",2020-11-10,"Uncontrolled","Random",0,10
"22456",2020-11-11,"Uncontrolled","Random",1,10
"22457",2020-11-12,"Uncontrolled","Random",1,10
"22458",2020-11-13,"Uncontrolled","Random",2,10
"22459",2020-11-14,"Uncontrolled","Random",3,10
"22460",2020-11-15,"Uncontrolled","Random",0,10
"22461",2020-11-16,"Uncontrolled","Random",0,10
"22462",2020-11-17,"Uncontrolled","Random",3,10
"22463",2020-11-18,"Uncontrolled","Random",0,10
"22464",2020-11-19,"Uncontrolled","Random",0,10
"22465",2020-11-20,"Uncontrolled","Random",0,10
"22466",2020-11-21,"Uncontrolled","Random",0,10
"22467",2020-11-22,"Uncontrolled","Random",2,10
"22468",2020-11-23,"Uncontrolled","Random",0,10
"22469",2020-11-24,"Uncontrolled","Random",0,10
"22470",2020-11-25,"Uncontrolled","Random",0,10
"22471",2020-11-26,"Uncontrolled","Random",1,10
"22472",2020-11-27,"Uncontrolled","Random",0,10
"22473",2020-11-28,"Uncontrolled","Random",0,10
"22474",2020-11-29,"Uncontrolled","Random",0,10
"22475",2020-11-30,"Uncontrolled","Random",0,10
"22476",2020-12-01,"Uncontrolled","Random",0,10
"22477",2020-12-02,"Uncontrolled","Random",0,10
"22478",2020-12-03,"Uncontrolled","Random",0,10
"22479",2020-12-04,"Uncontrolled","Random",0,10
"22480",2020-12-05,"Uncontrolled","Random",0,10
"22481",2020-12-06,"Uncontrolled","Random",0,10
"22482",2020-12-07,"Uncontrolled","Random",0,10
"22483",2020-12-08,"Uncontrolled","Random",0,10
"22484",2020-12-09,"Uncontrolled","Random",0,10
"22485",2020-12-10,"Uncontrolled","Random",0,10
"22486",2020-12-11,"Uncontrolled","Random",0,10
"22487",2020-12-12,"Uncontrolled","Random",0,10
"22488",2020-12-13,"Uncontrolled","Random",0,10
"22489",2020-12-14,"Uncontrolled","Random",0,10
"22490",2020-12-15,"Uncontrolled","Random",0,10
"22491",2020-12-16,"Uncontrolled","Random",0,10
"22492",2020-12-17,"Uncontrolled","Random",0,10
"22493",2020-12-18,"Uncontrolled","Random",0,10
"22494",2020-12-19,"Uncontrolled","Random",0,10
"22495",2020-12-20,"Uncontrolled","Random",0,10
"22496",2020-12-21,"Uncontrolled","Random",0,10
"22497",2020-12-22,"Uncontrolled","Random",0,10
"22498",2020-12-23,"Uncontrolled","Random",0,10
"22499",2020-12-24,"Uncontrolled","Random",0,10
"22500",2020-12-25,"Uncontrolled","Random",NA,10
"22501",2020-03-01,"Uncontrolled","Random",0,11
"22502",2020-03-02,"Uncontrolled","Random",2,11
"22503",2020-03-03,"Uncontrolled","Random",1,11
"22504",2020-03-04,"Uncontrolled","Random",7,11
"22505",2020-03-05,"Uncontrolled","Random",1,11
"22506",2020-03-06,"Uncontrolled","Random",3,11
"22507",2020-03-07,"Uncontrolled","Random",7,11
"22508",2020-03-08,"Uncontrolled","Random",9,11
"22509",2020-03-09,"Uncontrolled","Random",11,11
"22510",2020-03-10,"Uncontrolled","Random",5,11
"22511",2020-03-11,"Uncontrolled","Random",6,11
"22512",2020-03-12,"Uncontrolled","Random",8,11
"22513",2020-03-13,"Uncontrolled","Random",8,11
"22514",2020-03-14,"Uncontrolled","Random",11,11
"22515",2020-03-15,"Uncontrolled","Random",12,11
"22516",2020-03-16,"Uncontrolled","Random",13,11
"22517",2020-03-17,"Uncontrolled","Random",13,11
"22518",2020-03-18,"Uncontrolled","Random",17,11
"22519",2020-03-19,"Uncontrolled","Random",23,11
"22520",2020-03-20,"Uncontrolled","Random",17,11
"22521",2020-03-21,"Uncontrolled","Random",21,11
"22522",2020-03-22,"Uncontrolled","Random",23,11
"22523",2020-03-23,"Uncontrolled","Random",26,11
"22524",2020-03-24,"Uncontrolled","Random",21,11
"22525",2020-03-25,"Uncontrolled","Random",45,11
"22526",2020-03-26,"Uncontrolled","Random",32,11
"22527",2020-03-27,"Uncontrolled","Random",41,11
"22528",2020-03-28,"Uncontrolled","Random",48,11
"22529",2020-03-29,"Uncontrolled","Random",47,11
"22530",2020-03-30,"Uncontrolled","Random",51,11
"22531",2020-03-31,"Uncontrolled","Random",51,11
"22532",2020-04-01,"Uncontrolled","Random",54,11
"22533",2020-04-02,"Uncontrolled","Random",60,11
"22534",2020-04-03,"Uncontrolled","Random",70,11
"22535",2020-04-04,"Uncontrolled","Random",76,11
"22536",2020-04-05,"Uncontrolled","Random",89,11
"22537",2020-04-06,"Uncontrolled","Random",105,11
"22538",2020-04-07,"Uncontrolled","Random",95,11
"22539",2020-04-08,"Uncontrolled","Random",129,11
"22540",2020-04-09,"Uncontrolled","Random",135,11
"22541",2020-04-10,"Uncontrolled","Random",148,11
"22542",2020-04-11,"Uncontrolled","Random",157,11
"22543",2020-04-12,"Uncontrolled","Random",162,11
"22544",2020-04-13,"Uncontrolled","Random",169,11
"22545",2020-04-14,"Uncontrolled","Random",206,11
"22546",2020-04-15,"Uncontrolled","Random",213,11
"22547",2020-04-16,"Uncontrolled","Random",229,11
"22548",2020-04-17,"Uncontrolled","Random",264,11
"22549",2020-04-18,"Uncontrolled","Random",291,11
"22550",2020-04-19,"Uncontrolled","Random",325,11
"22551",2020-04-20,"Uncontrolled","Random",342,11
"22552",2020-04-21,"Uncontrolled","Random",382,11
"22553",2020-04-22,"Uncontrolled","Random",421,11
"22554",2020-04-23,"Uncontrolled","Random",428,11
"22555",2020-04-24,"Uncontrolled","Random",478,11
"22556",2020-04-25,"Uncontrolled","Random",475,11
"22557",2020-04-26,"Uncontrolled","Random",530,11
"22558",2020-04-27,"Uncontrolled","Random",573,11
"22559",2020-04-28,"Uncontrolled","Random",630,11
"22560",2020-04-29,"Uncontrolled","Random",707,11
"22561",2020-04-30,"Uncontrolled","Random",772,11
"22562",2020-05-01,"Uncontrolled","Random",827,11
"22563",2020-05-02,"Uncontrolled","Random",904,11
"22564",2020-05-03,"Uncontrolled","Random",927,11
"22565",2020-05-04,"Uncontrolled","Random",1076,11
"22566",2020-05-05,"Uncontrolled","Random",1086,11
"22567",2020-05-06,"Uncontrolled","Random",1149,11
"22568",2020-05-07,"Uncontrolled","Random",1195,11
"22569",2020-05-08,"Uncontrolled","Random",1360,11
"22570",2020-05-09,"Uncontrolled","Random",1390,11
"22571",2020-05-10,"Uncontrolled","Random",1602,11
"22572",2020-05-11,"Uncontrolled","Random",1587,11
"22573",2020-05-12,"Uncontrolled","Random",1662,11
"22574",2020-05-13,"Uncontrolled","Random",1822,11
"22575",2020-05-14,"Uncontrolled","Random",1808,11
"22576",2020-05-15,"Uncontrolled","Random",1996,11
"22577",2020-05-16,"Uncontrolled","Random",2126,11
"22578",2020-05-17,"Uncontrolled","Random",2267,11
"22579",2020-05-18,"Uncontrolled","Random",2238,11
"22580",2020-05-19,"Uncontrolled","Random",2286,11
"22581",2020-05-20,"Uncontrolled","Random",2380,11
"22582",2020-05-21,"Uncontrolled","Random",2507,11
"22583",2020-05-22,"Uncontrolled","Random",2769,11
"22584",2020-05-23,"Uncontrolled","Random",2786,11
"22585",2020-05-24,"Uncontrolled","Random",2774,11
"22586",2020-05-25,"Uncontrolled","Random",3024,11
"22587",2020-05-26,"Uncontrolled","Random",3168,11
"22588",2020-05-27,"Uncontrolled","Random",3288,11
"22589",2020-05-28,"Uncontrolled","Random",3425,11
"22590",2020-05-29,"Uncontrolled","Random",3484,11
"22591",2020-05-30,"Uncontrolled","Random",3498,11
"22592",2020-05-31,"Uncontrolled","Random",3558,11
"22593",2020-06-01,"Uncontrolled","Random",3593,11
"22594",2020-06-02,"Uncontrolled","Random",3779,11
"22595",2020-06-03,"Uncontrolled","Random",3787,11
"22596",2020-06-04,"Uncontrolled","Random",3654,11
"22597",2020-06-05,"Uncontrolled","Random",3750,11
"22598",2020-06-06,"Uncontrolled","Random",3676,11
"22599",2020-06-07,"Uncontrolled","Random",3785,11
"22600",2020-06-08,"Uncontrolled","Random",3512,11
"22601",2020-06-09,"Uncontrolled","Random",3686,11
"22602",2020-06-10,"Uncontrolled","Random",3543,11
"22603",2020-06-11,"Uncontrolled","Random",3668,11
"22604",2020-06-12,"Uncontrolled","Random",3604,11
"22605",2020-06-13,"Uncontrolled","Random",3575,11
"22606",2020-06-14,"Uncontrolled","Random",3690,11
"22607",2020-06-15,"Uncontrolled","Random",3488,11
"22608",2020-06-16,"Uncontrolled","Random",3461,11
"22609",2020-06-17,"Uncontrolled","Random",3302,11
"22610",2020-06-18,"Uncontrolled","Random",3294,11
"22611",2020-06-19,"Uncontrolled","Random",3028,11
"22612",2020-06-20,"Uncontrolled","Random",3077,11
"22613",2020-06-21,"Uncontrolled","Random",3041,11
"22614",2020-06-22,"Uncontrolled","Random",2913,11
"22615",2020-06-23,"Uncontrolled","Random",2831,11
"22616",2020-06-24,"Uncontrolled","Random",2645,11
"22617",2020-06-25,"Uncontrolled","Random",2673,11
"22618",2020-06-26,"Uncontrolled","Random",2631,11
"22619",2020-06-27,"Uncontrolled","Random",2513,11
"22620",2020-06-28,"Uncontrolled","Random",2396,11
"22621",2020-06-29,"Uncontrolled","Random",2417,11
"22622",2020-06-30,"Uncontrolled","Random",2243,11
"22623",2020-07-01,"Uncontrolled","Random",2136,11
"22624",2020-07-02,"Uncontrolled","Random",2040,11
"22625",2020-07-03,"Uncontrolled","Random",1974,11
"22626",2020-07-04,"Uncontrolled","Random",1859,11
"22627",2020-07-05,"Uncontrolled","Random",1810,11
"22628",2020-07-06,"Uncontrolled","Random",1667,11
"22629",2020-07-07,"Uncontrolled","Random",1577,11
"22630",2020-07-08,"Uncontrolled","Random",1491,11
"22631",2020-07-09,"Uncontrolled","Random",1500,11
"22632",2020-07-10,"Uncontrolled","Random",1353,11
"22633",2020-07-11,"Uncontrolled","Random",1237,11
"22634",2020-07-12,"Uncontrolled","Random",1227,11
"22635",2020-07-13,"Uncontrolled","Random",1168,11
"22636",2020-07-14,"Uncontrolled","Random",1072,11
"22637",2020-07-15,"Uncontrolled","Random",1063,11
"22638",2020-07-16,"Uncontrolled","Random",1009,11
"22639",2020-07-17,"Uncontrolled","Random",928,11
"22640",2020-07-18,"Uncontrolled","Random",845,11
"22641",2020-07-19,"Uncontrolled","Random",823,11
"22642",2020-07-20,"Uncontrolled","Random",768,11
"22643",2020-07-21,"Uncontrolled","Random",730,11
"22644",2020-07-22,"Uncontrolled","Random",680,11
"22645",2020-07-23,"Uncontrolled","Random",662,11
"22646",2020-07-24,"Uncontrolled","Random",566,11
"22647",2020-07-25,"Uncontrolled","Random",577,11
"22648",2020-07-26,"Uncontrolled","Random",510,11
"22649",2020-07-27,"Uncontrolled","Random",498,11
"22650",2020-07-28,"Uncontrolled","Random",479,11
"22651",2020-07-29,"Uncontrolled","Random",458,11
"22652",2020-07-30,"Uncontrolled","Random",428,11
"22653",2020-07-31,"Uncontrolled","Random",397,11
"22654",2020-08-01,"Uncontrolled","Random",393,11
"22655",2020-08-02,"Uncontrolled","Random",355,11
"22656",2020-08-03,"Uncontrolled","Random",351,11
"22657",2020-08-04,"Uncontrolled","Random",312,11
"22658",2020-08-05,"Uncontrolled","Random",301,11
"22659",2020-08-06,"Uncontrolled","Random",280,11
"22660",2020-08-07,"Uncontrolled","Random",277,11
"22661",2020-08-08,"Uncontrolled","Random",268,11
"22662",2020-08-09,"Uncontrolled","Random",229,11
"22663",2020-08-10,"Uncontrolled","Random",212,11
"22664",2020-08-11,"Uncontrolled","Random",203,11
"22665",2020-08-12,"Uncontrolled","Random",211,11
"22666",2020-08-13,"Uncontrolled","Random",193,11
"22667",2020-08-14,"Uncontrolled","Random",174,11
"22668",2020-08-15,"Uncontrolled","Random",164,11
"22669",2020-08-16,"Uncontrolled","Random",163,11
"22670",2020-08-17,"Uncontrolled","Random",149,11
"22671",2020-08-18,"Uncontrolled","Random",147,11
"22672",2020-08-19,"Uncontrolled","Random",140,11
"22673",2020-08-20,"Uncontrolled","Random",138,11
"22674",2020-08-21,"Uncontrolled","Random",118,11
"22675",2020-08-22,"Uncontrolled","Random",120,11
"22676",2020-08-23,"Uncontrolled","Random",97,11
"22677",2020-08-24,"Uncontrolled","Random",95,11
"22678",2020-08-25,"Uncontrolled","Random",105,11
"22679",2020-08-26,"Uncontrolled","Random",102,11
"22680",2020-08-27,"Uncontrolled","Random",88,11
"22681",2020-08-28,"Uncontrolled","Random",76,11
"22682",2020-08-29,"Uncontrolled","Random",74,11
"22683",2020-08-30,"Uncontrolled","Random",71,11
"22684",2020-08-31,"Uncontrolled","Random",57,11
"22685",2020-09-01,"Uncontrolled","Random",70,11
"22686",2020-09-02,"Uncontrolled","Random",59,11
"22687",2020-09-03,"Uncontrolled","Random",54,11
"22688",2020-09-04,"Uncontrolled","Random",54,11
"22689",2020-09-05,"Uncontrolled","Random",50,11
"22690",2020-09-06,"Uncontrolled","Random",56,11
"22691",2020-09-07,"Uncontrolled","Random",49,11
"22692",2020-09-08,"Uncontrolled","Random",42,11
"22693",2020-09-09,"Uncontrolled","Random",46,11
"22694",2020-09-10,"Uncontrolled","Random",40,11
"22695",2020-09-11,"Uncontrolled","Random",37,11
"22696",2020-09-12,"Uncontrolled","Random",30,11
"22697",2020-09-13,"Uncontrolled","Random",35,11
"22698",2020-09-14,"Uncontrolled","Random",26,11
"22699",2020-09-15,"Uncontrolled","Random",28,11
"22700",2020-09-16,"Uncontrolled","Random",30,11
"22701",2020-09-17,"Uncontrolled","Random",21,11
"22702",2020-09-18,"Uncontrolled","Random",22,11
"22703",2020-09-19,"Uncontrolled","Random",25,11
"22704",2020-09-20,"Uncontrolled","Random",15,11
"22705",2020-09-21,"Uncontrolled","Random",17,11
"22706",2020-09-22,"Uncontrolled","Random",22,11
"22707",2020-09-23,"Uncontrolled","Random",16,11
"22708",2020-09-24,"Uncontrolled","Random",19,11
"22709",2020-09-25,"Uncontrolled","Random",13,11
"22710",2020-09-26,"Uncontrolled","Random",14,11
"22711",2020-09-27,"Uncontrolled","Random",11,11
"22712",2020-09-28,"Uncontrolled","Random",14,11
"22713",2020-09-29,"Uncontrolled","Random",10,11
"22714",2020-09-30,"Uncontrolled","Random",10,11
"22715",2020-10-01,"Uncontrolled","Random",12,11
"22716",2020-10-02,"Uncontrolled","Random",10,11
"22717",2020-10-03,"Uncontrolled","Random",7,11
"22718",2020-10-04,"Uncontrolled","Random",9,11
"22719",2020-10-05,"Uncontrolled","Random",9,11
"22720",2020-10-06,"Uncontrolled","Random",9,11
"22721",2020-10-07,"Uncontrolled","Random",4,11
"22722",2020-10-08,"Uncontrolled","Random",6,11
"22723",2020-10-09,"Uncontrolled","Random",9,11
"22724",2020-10-10,"Uncontrolled","Random",5,11
"22725",2020-10-11,"Uncontrolled","Random",6,11
"22726",2020-10-12,"Uncontrolled","Random",6,11
"22727",2020-10-13,"Uncontrolled","Random",8,11
"22728",2020-10-14,"Uncontrolled","Random",5,11
"22729",2020-10-15,"Uncontrolled","Random",7,11
"22730",2020-10-16,"Uncontrolled","Random",6,11
"22731",2020-10-17,"Uncontrolled","Random",4,11
"22732",2020-10-18,"Uncontrolled","Random",3,11
"22733",2020-10-19,"Uncontrolled","Random",5,11
"22734",2020-10-20,"Uncontrolled","Random",5,11
"22735",2020-10-21,"Uncontrolled","Random",9,11
"22736",2020-10-22,"Uncontrolled","Random",6,11
"22737",2020-10-23,"Uncontrolled","Random",4,11
"22738",2020-10-24,"Uncontrolled","Random",4,11
"22739",2020-10-25,"Uncontrolled","Random",5,11
"22740",2020-10-26,"Uncontrolled","Random",3,11
"22741",2020-10-27,"Uncontrolled","Random",5,11
"22742",2020-10-28,"Uncontrolled","Random",4,11
"22743",2020-10-29,"Uncontrolled","Random",3,11
"22744",2020-10-30,"Uncontrolled","Random",2,11
"22745",2020-10-31,"Uncontrolled","Random",0,11
"22746",2020-11-01,"Uncontrolled","Random",1,11
"22747",2020-11-02,"Uncontrolled","Random",5,11
"22748",2020-11-03,"Uncontrolled","Random",2,11
"22749",2020-11-04,"Uncontrolled","Random",1,11
"22750",2020-11-05,"Uncontrolled","Random",1,11
"22751",2020-11-06,"Uncontrolled","Random",1,11
"22752",2020-11-07,"Uncontrolled","Random",1,11
"22753",2020-11-08,"Uncontrolled","Random",1,11
"22754",2020-11-09,"Uncontrolled","Random",1,11
"22755",2020-11-10,"Uncontrolled","Random",3,11
"22756",2020-11-11,"Uncontrolled","Random",1,11
"22757",2020-11-12,"Uncontrolled","Random",1,11
"22758",2020-11-13,"Uncontrolled","Random",2,11
"22759",2020-11-14,"Uncontrolled","Random",1,11
"22760",2020-11-15,"Uncontrolled","Random",1,11
"22761",2020-11-16,"Uncontrolled","Random",1,11
"22762",2020-11-17,"Uncontrolled","Random",2,11
"22763",2020-11-18,"Uncontrolled","Random",2,11
"22764",2020-11-19,"Uncontrolled","Random",1,11
"22765",2020-11-20,"Uncontrolled","Random",0,11
"22766",2020-11-21,"Uncontrolled","Random",0,11
"22767",2020-11-22,"Uncontrolled","Random",0,11
"22768",2020-11-23,"Uncontrolled","Random",0,11
"22769",2020-11-24,"Uncontrolled","Random",0,11
"22770",2020-11-25,"Uncontrolled","Random",0,11
"22771",2020-11-26,"Uncontrolled","Random",1,11
"22772",2020-11-27,"Uncontrolled","Random",0,11
"22773",2020-11-28,"Uncontrolled","Random",0,11
"22774",2020-11-29,"Uncontrolled","Random",0,11
"22775",2020-11-30,"Uncontrolled","Random",0,11
"22776",2020-12-01,"Uncontrolled","Random",0,11
"22777",2020-12-02,"Uncontrolled","Random",0,11
"22778",2020-12-03,"Uncontrolled","Random",1,11
"22779",2020-12-04,"Uncontrolled","Random",0,11
"22780",2020-12-05,"Uncontrolled","Random",0,11
"22781",2020-12-06,"Uncontrolled","Random",1,11
"22782",2020-12-07,"Uncontrolled","Random",1,11
"22783",2020-12-08,"Uncontrolled","Random",0,11
"22784",2020-12-09,"Uncontrolled","Random",0,11
"22785",2020-12-10,"Uncontrolled","Random",0,11
"22786",2020-12-11,"Uncontrolled","Random",0,11
"22787",2020-12-12,"Uncontrolled","Random",0,11
"22788",2020-12-13,"Uncontrolled","Random",0,11
"22789",2020-12-14,"Uncontrolled","Random",0,11
"22790",2020-12-15,"Uncontrolled","Random",0,11
"22791",2020-12-16,"Uncontrolled","Random",0,11
"22792",2020-12-17,"Uncontrolled","Random",0,11
"22793",2020-12-18,"Uncontrolled","Random",0,11
"22794",2020-12-19,"Uncontrolled","Random",0,11
"22795",2020-12-20,"Uncontrolled","Random",0,11
"22796",2020-12-21,"Uncontrolled","Random",0,11
"22797",2020-12-22,"Uncontrolled","Random",0,11
"22798",2020-12-23,"Uncontrolled","Random",0,11
"22799",2020-12-24,"Uncontrolled","Random",0,11
"22800",2020-12-25,"Uncontrolled","Random",NA,11
"22801",2020-03-01,"Uncontrolled","Random",0,12
"22802",2020-03-02,"Uncontrolled","Random",0,12
"22803",2020-03-03,"Uncontrolled","Random",0,12
"22804",2020-03-04,"Uncontrolled","Random",1,12
"22805",2020-03-05,"Uncontrolled","Random",1,12
"22806",2020-03-06,"Uncontrolled","Random",1,12
"22807",2020-03-07,"Uncontrolled","Random",0,12
"22808",2020-03-08,"Uncontrolled","Random",0,12
"22809",2020-03-09,"Uncontrolled","Random",1,12
"22810",2020-03-10,"Uncontrolled","Random",0,12
"22811",2020-03-11,"Uncontrolled","Random",3,12
"22812",2020-03-12,"Uncontrolled","Random",0,12
"22813",2020-03-13,"Uncontrolled","Random",0,12
"22814",2020-03-14,"Uncontrolled","Random",0,12
"22815",2020-03-15,"Uncontrolled","Random",2,12
"22816",2020-03-16,"Uncontrolled","Random",1,12
"22817",2020-03-17,"Uncontrolled","Random",1,12
"22818",2020-03-18,"Uncontrolled","Random",0,12
"22819",2020-03-19,"Uncontrolled","Random",2,12
"22820",2020-03-20,"Uncontrolled","Random",2,12
"22821",2020-03-21,"Uncontrolled","Random",2,12
"22822",2020-03-22,"Uncontrolled","Random",2,12
"22823",2020-03-23,"Uncontrolled","Random",1,12
"22824",2020-03-24,"Uncontrolled","Random",4,12
"22825",2020-03-25,"Uncontrolled","Random",3,12
"22826",2020-03-26,"Uncontrolled","Random",4,12
"22827",2020-03-27,"Uncontrolled","Random",3,12
"22828",2020-03-28,"Uncontrolled","Random",5,12
"22829",2020-03-29,"Uncontrolled","Random",4,12
"22830",2020-03-30,"Uncontrolled","Random",3,12
"22831",2020-03-31,"Uncontrolled","Random",4,12
"22832",2020-04-01,"Uncontrolled","Random",8,12
"22833",2020-04-02,"Uncontrolled","Random",5,12
"22834",2020-04-03,"Uncontrolled","Random",4,12
"22835",2020-04-04,"Uncontrolled","Random",6,12
"22836",2020-04-05,"Uncontrolled","Random",10,12
"22837",2020-04-06,"Uncontrolled","Random",7,12
"22838",2020-04-07,"Uncontrolled","Random",13,12
"22839",2020-04-08,"Uncontrolled","Random",9,12
"22840",2020-04-09,"Uncontrolled","Random",17,12
"22841",2020-04-10,"Uncontrolled","Random",10,12
"22842",2020-04-11,"Uncontrolled","Random",14,12
"22843",2020-04-12,"Uncontrolled","Random",12,12
"22844",2020-04-13,"Uncontrolled","Random",16,12
"22845",2020-04-14,"Uncontrolled","Random",23,12
"22846",2020-04-15,"Uncontrolled","Random",28,12
"22847",2020-04-16,"Uncontrolled","Random",29,12
"22848",2020-04-17,"Uncontrolled","Random",33,12
"22849",2020-04-18,"Uncontrolled","Random",21,12
"22850",2020-04-19,"Uncontrolled","Random",37,12
"22851",2020-04-20,"Uncontrolled","Random",24,12
"22852",2020-04-21,"Uncontrolled","Random",34,12
"22853",2020-04-22,"Uncontrolled","Random",41,12
"22854",2020-04-23,"Uncontrolled","Random",36,12
"22855",2020-04-24,"Uncontrolled","Random",59,12
"22856",2020-04-25,"Uncontrolled","Random",48,12
"22857",2020-04-26,"Uncontrolled","Random",49,12
"22858",2020-04-27,"Uncontrolled","Random",67,12
"22859",2020-04-28,"Uncontrolled","Random",81,12
"22860",2020-04-29,"Uncontrolled","Random",66,12
"22861",2020-04-30,"Uncontrolled","Random",81,12
"22862",2020-05-01,"Uncontrolled","Random",97,12
"22863",2020-05-02,"Uncontrolled","Random",95,12
"22864",2020-05-03,"Uncontrolled","Random",113,12
"22865",2020-05-04,"Uncontrolled","Random",129,12
"22866",2020-05-05,"Uncontrolled","Random",135,12
"22867",2020-05-06,"Uncontrolled","Random",154,12
"22868",2020-05-07,"Uncontrolled","Random",159,12
"22869",2020-05-08,"Uncontrolled","Random",182,12
"22870",2020-05-09,"Uncontrolled","Random",198,12
"22871",2020-05-10,"Uncontrolled","Random",233,12
"22872",2020-05-11,"Uncontrolled","Random",254,12
"22873",2020-05-12,"Uncontrolled","Random",276,12
"22874",2020-05-13,"Uncontrolled","Random",272,12
"22875",2020-05-14,"Uncontrolled","Random",310,12
"22876",2020-05-15,"Uncontrolled","Random",333,12
"22877",2020-05-16,"Uncontrolled","Random",401,12
"22878",2020-05-17,"Uncontrolled","Random",418,12
"22879",2020-05-18,"Uncontrolled","Random",414,12
"22880",2020-05-19,"Uncontrolled","Random",471,12
"22881",2020-05-20,"Uncontrolled","Random",463,12
"22882",2020-05-21,"Uncontrolled","Random",518,12
"22883",2020-05-22,"Uncontrolled","Random",574,12
"22884",2020-05-23,"Uncontrolled","Random",611,12
"22885",2020-05-24,"Uncontrolled","Random",634,12
"22886",2020-05-25,"Uncontrolled","Random",663,12
