"","Time","scenario","summary_stat","incident_hosp","number"
"18335",2020-04-04,"D","Random",0.849020979020979,12
"18336",2020-04-05,"D","Random",1.6652383296894,12
"18337",2020-04-06,"D","Random",1.21542909357945,12
"18338",2020-04-07,"D","Random",0.566013986013986,12
"18339",2020-04-08,"D","Random",1.21542909357945,12
"18340",2020-04-09,"D","Random",1.21542909357945,12
"18341",2020-04-10,"D","Random",0.849020979020979,12
"18342",2020-04-11,"D","Random",1.05702097902098,12
"18343",2020-04-12,"D","Random",1.41503496503496,12
"18344",2020-04-13,"D","Random",1.49843608658644,12
"18345",2020-04-14,"D","Random",0.566013986013986,12
"18346",2020-04-15,"D","Random",0.566013986013986,12
"18347",2020-04-16,"D","Random",1.29883021513093,12
"18348",2020-04-17,"D","Random",0.849020979020979,12
"18349",2020-04-18,"D","Random",1.29883021513093,12
"18350",2020-04-19,"D","Random",1.29883021513093,12
"18351",2020-04-20,"D","Random",1.48320176998143,12
"18352",2020-04-21,"D","Random",1.13202797202797,12
"18353",2020-04-22,"D","Random",3.51484821422931,12
"18354",2020-04-23,"D","Random",1.49843608658644,12
"18355",2020-04-24,"D","Random",1.14042210057246,12
"18356",2020-04-25,"D","Random",0.849020979020979,12
"18357",2020-04-26,"D","Random",1.01582322212394,12
"18358",2020-04-27,"D","Random",0.849020979020979,12
"18359",2020-04-28,"D","Random",0.940816229116945,12
"18360",2020-04-29,"D","Random",0.491006993006993,12
"18361",2020-04-30,"D","Random",0.932422100572459,12
"18362",2020-05-01,"D","Random",1.85800401308439,12
"18363",2020-05-02,"D","Random",1.41503496503497,12
"18364",2020-05-03,"D","Random",1.14042210057246,12
"18365",2020-05-04,"D","Random",2.0576098845399,12
"18366",2020-05-05,"D","Random",2.87382723520833,12
"18367",2020-05-06,"D","Random",3.4246069046173,12
"18368",2020-05-07,"D","Random",2.29941912064986,12
"18369",2020-05-08,"D","Random",1.93301100609138,12
"18370",2020-05-09,"D","Random",3.36483422821532,12
"18371",2020-05-10,"D","Random",3.59787487862183,12
"18372",2020-05-11,"D","Random",3.12302499210537,12
"18373",2020-05-12,"D","Random",4.21719581013623,12
"18374",2020-05-13,"D","Random",3.16329995911689,12
"18375",2020-05-14,"D","Random",3.05819879005883,12
"18376",2020-05-15,"D","Random",6.32347479023213,12
"18377",2020-05-16,"D","Random",3.80624933578079,12
"18378",2020-05-17,"D","Random",4.78142313373425,12
"18379",2020-05-18,"D","Random",4.81330397220128,12
"18380",2020-05-19,"D","Random",4.53869110773877,12
"18381",2020-05-20,"D","Random",5.47887618625728,12
"18382",2020-05-21,"D","Random",4.6548958576428,12
"18383",2020-05-22,"D","Random",5.47111320831123,12
"18384",2020-05-23,"D","Random",6.32852831587669,12
"18385",2020-05-24,"D","Random",8.17776374325764,12
"18386",2020-05-25,"D","Random",8.11331199837006,12
"18387",2020-05-26,"D","Random",7.46895041644915,12
"18388",2020-05-27,"D","Random",11.1618194128399,12
"18389",2020-05-28,"D","Random",8.26116486480912,12
"18390",2020-05-29,"D","Random",11.9442275273984,12
"18391",2020-05-30,"D","Random",10.249685154517,12
"18392",2020-05-31,"D","Random",12.5045659153699,12
"18393",2020-06-01,"D","Random",16.1002705962163,12
"18394",2020-06-02,"D","Random",16.8391459587352,12
"18395",2020-06-03,"D","Random",13.1883385917719,12
"18396",2020-06-04,"D","Random",15.0723060451483,12
"18397",2020-06-05,"D","Random",20.069548197686,12
"18398",2020-06-06,"D","Random",18.933531225126,12
"18399",2020-06-07,"D","Random",19.9834376238331,12
"18400",2020-06-08,"D","Random",17.6721247894781,12
"18401",2020-06-09,"D","Random",20.8916001286576,12
"18402",2020-06-10,"D","Random",24.8216821815353,12
"18403",2020-06-11,"D","Random",23.4265366300834,12
"18404",2020-06-12,"D","Random",26.0829291831423,12
"18405",2020-06-13,"D","Random",30.9545108086167,12
"18406",2020-06-14,"D","Random",29.9013198478671,12
"18407",2020-06-15,"D","Random",29.9130718263452,12
"18408",2020-06-16,"D","Random",37.2770038916082,12
"18409",2020-06-17,"D","Random",38.9603009484166,12
"18410",2020-06-18,"D","Random",43.1065966007881,12
"18411",2020-06-19,"D","Random",40.4253262275595,12
"18412",2020-06-20,"D","Random",49.2221954274333,12
"18413",2020-06-21,"D","Random",51.9901136619106,12
"18414",2020-06-22,"D","Random",53.9999183234249,12
"18415",2020-06-23,"D","Random",62.8347011699334,12
"18416",2020-06-24,"D","Random",66.9682454377722,12
"18417",2020-06-25,"D","Random",63.7898610661104,12
"18418",2020-06-26,"D","Random",74.3918673615653,12
"18419",2020-06-27,"D","Random",84.2897154271898,12
"18420",2020-06-28,"D","Random",75.6289429486225,12
"18421",2020-06-29,"D","Random",94.1031688513053,12
"18422",2020-06-30,"D","Random",89.8941158396003,12
"18423",2020-07-01,"D","Random",105.024375758394,12
"18424",2020-07-02,"D","Random",113.770595201197,12
"18425",2020-07-03,"D","Random",118.94040088925,12
"18426",2020-07-04,"D","Random",126.404809805786,12
"18427",2020-07-05,"D","Random",131.182865559605,12
"18428",2020-07-06,"D","Random",149.910694347198,12
"18429",2020-07-07,"D","Random",154.957439885301,12
"18430",2020-07-08,"D","Random",171.980311806761,12
"18431",2020-07-09,"D","Random",184.682620766782,12
"18432",2020-07-10,"D","Random",183.435655257593,12
"18433",2020-07-11,"D","Random",185.463006239705,12
"18434",2020-07-12,"D","Random",208.945462141294,12
"18435",2020-07-13,"D","Random",208.980122852335,12
"18436",2020-07-14,"D","Random",230.205755540498,12
"18437",2020-07-15,"D","Random",242.458732662971,12
"18438",2020-07-16,"D","Random",268.95917783115,12
"18439",2020-07-17,"D","Random",286.217139193189,12
"18440",2020-07-18,"D","Random",291.91212323203,12
"18441",2020-07-19,"D","Random",319.504866855647,12
"18442",2020-07-20,"D","Random",326.732812158592,12
"18443",2020-07-21,"D","Random",361.010647994387,12
"18444",2020-07-22,"D","Random",368.596838174322,12
"18445",2020-07-23,"D","Random",392.62478084426,12
"18446",2020-07-24,"D","Random",413.369042712524,12
"18447",2020-07-25,"D","Random",452.115479365014,12
"18448",2020-07-26,"D","Random",483.65828667565,12
"18449",2020-07-27,"D","Random",507.113643881762,12
"18450",2020-07-28,"D","Random",493.90170801951,12
"18451",2020-07-29,"D","Random",533.491388077247,12
"18452",2020-07-30,"D","Random",551.875197708686,12
"18453",2020-07-31,"D","Random",569.809802344497,12
"18454",2020-08-01,"D","Random",632.333656722167,12
"18455",2020-08-02,"D","Random",617.339396589767,12
"18456",2020-08-03,"D","Random",662.528739463743,12
"18457",2020-08-04,"D","Random",656.004706748327,12
"18458",2020-08-05,"D","Random",697.777670173824,12
"18459",2020-08-06,"D","Random",725.026396113949,12
"18460",2020-08-07,"D","Random",740.764716896859,12
"18461",2020-08-08,"D","Random",786.608669758482,12
"18462",2020-08-09,"D","Random",808.188836908918,12
"18463",2020-08-10,"D","Random",822.017736089374,12
"18464",2020-08-11,"D","Random",846.909366684745,12
"18465",2020-08-12,"D","Random",838.216853608688,12
"18466",2020-08-13,"D","Random",886.921143007641,12
"18467",2020-08-14,"D","Random",904.68964275607,12
"18468",2020-08-15,"D","Random",908.743443173815,12
"18469",2020-08-16,"D","Random",912.607548108768,12
"18470",2020-08-17,"D","Random",939.278463744747,12
"18471",2020-08-18,"D","Random",967.102161955932,12
"18472",2020-08-19,"D","Random",952.194542806104,12
"18473",2020-08-20,"D","Random",950.168712785758,12
"18474",2020-08-21,"D","Random",956.315483029844,12
"18475",2020-08-22,"D","Random",960.99584299583,12
"18476",2020-08-23,"D","Random",956.190592591979,12
"18477",2020-08-24,"D","Random",959.419861471885,12
"18478",2020-08-25,"D","Random",918.084998566489,12
"18479",2020-08-26,"D","Random",949.748217831169,12
"18480",2020-08-27,"D","Random",941.552831222135,12
"18481",2020-08-28,"D","Random",969.016680823847,12
"18482",2020-08-29,"D","Random",929.676082785456,12
"18483",2020-08-30,"D","Random",922.14761358361,12
"18484",2020-08-31,"D","Random",900.457516687046,12
"18485",2020-09-01,"D","Random",909.317059970794,12
"18486",2020-09-02,"D","Random",876.047160596259,12
"18487",2020-09-03,"D","Random",854.892448322494,12
"18488",2020-09-04,"D","Random",823.922526002307,12
"18489",2020-09-05,"D","Random",822.649824024835,12
"18490",2020-09-06,"D","Random",784.811747582263,12
"18491",2020-09-07,"D","Random",785.960265447619,12
"18492",2020-09-08,"D","Random",754.761519730844,12
"18493",2020-09-09,"D","Random",764.262708308224,12
"18494",2020-09-10,"D","Random",721.122882675117,12
"18495",2020-09-11,"D","Random",707.379566078098,12
"18496",2020-09-12,"D","Random",679.713799823176,12
"18497",2020-09-13,"D","Random",668.415634845745,12
"18498",2020-09-14,"D","Random",631.694425741963,12
"18499",2020-09-15,"D","Random",621.995692088495,12
"18500",2020-09-16,"D","Random",605.046438610686,12
"18501",2020-09-17,"D","Random",559.996765777041,12
"18502",2020-09-18,"D","Random",540.259091373012,12
"18503",2020-09-19,"D","Random",520.079131335403,12
"18504",2020-09-20,"D","Random",518.104758155838,12
"18505",2020-09-21,"D","Random",481.527387860391,12
"18506",2020-09-22,"D","Random",465.515138079269,12
"18507",2020-09-23,"D","Random",424.715447894667,12
"18508",2020-09-24,"D","Random",411.498611195236,12
"18509",2020-09-25,"D","Random",400.787202763281,12
"18510",2020-09-26,"D","Random",396.234722974691,12
"18511",2020-09-27,"D","Random",386.09659882823,12
"18512",2020-09-28,"D","Random",354.401480293599,12
"18513",2020-09-29,"D","Random",339.037956080667,12
"18514",2020-09-30,"D","Random",327.324944128225,12
"18515",2020-10-01,"D","Random",308.960133535907,12
"18516",2020-10-02,"D","Random",303.525126674392,12
"18517",2020-10-03,"D","Random",284.28572911107,12
"18518",2020-10-04,"D","Random",268.461560587339,12
"18519",2020-10-05,"D","Random",262.1608148953,12
"18520",2020-10-06,"D","Random",234.818138716217,12
"18521",2020-10-07,"D","Random",226.082318731376,12
"18522",2020-10-08,"D","Random",232.597693359535,12
"18523",2020-10-09,"D","Random",215.047298562164,12
"18524",2020-10-10,"D","Random",207.443968349331,12
"18525",2020-10-11,"D","Random",190.484770304396,12
"18526",2020-10-12,"D","Random",182.999771157177,12
"18527",2020-10-13,"D","Random",175.370311262326,12
"18528",2020-10-14,"D","Random",177.863733938473,12
"18529",2020-10-15,"D","Random",161.37391574614,12
"18530",2020-10-16,"D","Random",154.781946522992,12
"18531",2020-10-17,"D","Random",144.775756750315,12
"18532",2020-10-18,"D","Random",146.337058500964,12
"18533",2020-10-19,"D","Random",127.131287748562,12
"18534",2020-10-20,"D","Random",132.148030867777,12
"18535",2020-10-21,"D","Random",125.287050186758,12
"18536",2020-10-22,"D","Random",111.259688072368,12
"18537",2020-10-23,"D","Random",107.815365558744,12
"18538",2020-10-24,"D","Random",101.518762105383,12
"18539",2020-10-25,"D","Random",96.2540777095537,12
"18540",2020-10-26,"D","Random",93.0545655236287,12
"18541",2020-10-27,"D","Random",94.0512065761661,12
"18542",2020-10-28,"D","Random",89.9997192201773,12
"18543",2020-10-29,"D","Random",83.3142236735946,12
"18544",2020-10-30,"D","Random",81.1133303962149,12
"18545",2020-10-31,"D","Random",69.2410168741625,12
"18546",2020-11-01,"D","Random",66.6584436619525,12
"18547",2020-11-02,"D","Random",64.0844438171808,12
"18548",2020-11-03,"D","Random",58.5632732085733,12
"18549",2020-11-04,"D","Random",61.5854455310992,12
"18550",2020-11-05,"D","Random",64.0867763876058,12
"18551",2020-11-06,"D","Random",55.1778944446689,12
"18552",2020-11-07,"D","Random",47.3454962442959,12
"18553",2020-11-08,"D","Random",48.8634300402728,12
"18554",2020-11-09,"D","Random",51.0208725451081,12
"18555",2020-11-10,"D","Random",43.9953299145486,12
"18556",2020-11-11,"D","Random",37.1967135275223,12
"18557",2020-11-12,"D","Random",35.583587837692,12
"18558",2020-11-13,"D","Random",41.4408635633917,12
"18559",2020-11-14,"D","Random",31.7192347242057,12
"18560",2020-11-15,"D","Random",33.7991345883095,12
"18561",2020-11-16,"D","Random",30.6842882498503,12
"18562",2020-11-17,"D","Random",28.1712672708293,12
"18563",2020-11-18,"D","Random",27.6364708323433,12
"18564",2020-11-19,"D","Random",25.499755359378,12
"18565",2020-11-20,"D","Random",26.0509923038178,12
"18566",2020-11-21,"D","Random",25.3418634372054,12
"18567",2020-11-22,"D","Random",24.7812185166399,12
"18568",2020-11-23,"D","Random",21.6684653731907,12
"18569",2020-11-24,"D","Random",20.824397783918,12
"18570",2020-11-25,"D","Random",18.9941529517422,12
"18571",2020-11-26,"D","Random",18.0125134228871,12
"18572",2020-11-27,"D","Random",20.8530797547121,12
"18573",2020-11-28,"D","Random",16.3164320028288,12
"18574",2020-11-29,"D","Random",15.2314042276603,12
"18575",2020-11-30,"D","Random",15.2277629072727,12
"18576",2020-12-01,"D","Random",15.4731306458984,12
"18577",2020-12-02,"D","Random",13.4108829114141,12
"18578",2020-12-03,"D","Random",15.0460270650524,12
"18579",2020-12-04,"D","Random",12.6882153329169,12
"18580",2020-12-05,"D","Random",11.5951560026554,12
"18581",2020-12-06,"D","Random",12.0513160114544,12
"18582",2020-12-07,"D","Random",11.1530776041509,12
"18583",2020-12-08,"D","Random",8.89448178323913,12
"18584",2020-12-09,"D","Random",9.47067656021356,12
"18585",2020-12-10,"D","Random",8.75130798528567,12
"18586",2020-12-11,"D","Random",10.3364857963235,12
"18587",2020-12-12,"D","Random",8.57852942665262,12
"18588",2020-12-13,"D","Random",7.90407366868065,12
"18589",2020-12-14,"D","Random",5.97013987270375,12
"18590",2020-12-15,"D","Random",6.47187598939775,12
"18591",2020-12-16,"D","Random",5.24750443454725,12
"18592",2020-12-17,"D","Random",6.02010621530424,12
"18593",2020-12-18,"D","Random",6.42358135100071,12
"18594",2020-12-19,"D","Random",7.08139058711066,12
"18595",2020-12-20,"D","Random",5.24701501917577,12
"18596",2020-12-21,"D","Random",5.7374736794562,12
"18597",2020-12-22,"D","Random",5.57067143635325,12
"18598",2020-12-23,"D","Random",3.98883422821532,12
"18599",2020-12-24,"D","Random",1.76442210057246,12
"18600",2020-12-25,"D","Random",4.51506266258927,12
"18601",2020-03-01,"D","Random",0,13
"18602",2020-03-02,"D","Random",0,13
"18603",2020-03-03,"D","Random",0.774013986013986,13
"18604",2020-03-04,"D","Random",0.649415107565465,13
"18605",2020-03-05,"D","Random",0,13
"18606",2020-03-06,"D","Random",0,13
"18607",2020-03-07,"D","Random",0.774013986013986,13
"18608",2020-03-08,"D","Random",0.649415107565465,13
"18609",2020-03-09,"D","Random",1.28359589852592,13
"18610",2020-03-10,"D","Random",2.0576098845399,13
"18611",2020-03-11,"D","Random",0.932422100572459,13
"18612",2020-03-12,"D","Random",1.05702097902098,13
"18613",2020-03-13,"D","Random",2.58242611365685,13
"18614",2020-03-14,"D","Random",2.50741912064986,13
"18615",2020-03-15,"D","Random",1.6652383296894,13
"18616",2020-03-16,"D","Random",2.58242611365685,13
"18617",2020-03-17,"D","Random",2.42401799909838,13
"18618",2020-03-18,"D","Random",2.91502499210537,13
"18619",2020-03-19,"D","Random",2.80566043026186,13
"18620",2020-03-20,"D","Random",1.71483021513093,13
"18621",2020-03-21,"D","Random",2.34808821620586,13
"18622",2020-03-22,"D","Random",1.15706862243448,13
"18623",2020-03-23,"D","Random",1.32387086553744,13
"18624",2020-03-24,"D","Random",1.8496098845399,13
"18625",2020-03-25,"D","Random",3.4732760001733,13
"18626",2020-03-26,"D","Random",1.9482453226964,13
"18627",2020-03-27,"D","Random",1.22382322212394,13
"18628",2020-03-28,"D","Random",2.70702499210537,13
"18629",2020-03-29,"D","Random",3.07343310666384,13
"18630",2020-03-30,"D","Random",1.92283021513093,13
"18631",2020-03-31,"D","Random",1.21542909357945,13
"18632",2020-04-01,"D","Random",2.3642453226964,13
"18633",2020-04-02,"D","Random",1.34842210057246,13
"18634",2020-04-03,"D","Random",1.34002797202797,13
"18635",2020-04-04,"D","Random",2.78203198511236,13
"18636",2020-04-05,"D","Random",2.3406168775469,13
"18637",2020-04-06,"D","Random",1.49843608658644,13
"18638",2020-04-07,"D","Random",1.70643608658644,13
"18639",2020-04-08,"D","Random",2.8468581871589,13
"18640",2020-04-09,"D","Random",2.06445007260043,13
"18641",2020-04-10,"D","Random",2.44764644424788,13
"18642",2020-04-11,"D","Random",2.99003198511236,13
"18643",2020-04-12,"D","Random",1.62303496503497,13
"18644",2020-04-13,"D","Random",1.05702097902098,13
"18645",2020-04-14,"D","Random",2.51425930871038,13
"18646",2020-04-15,"D","Random",2.27245007260043,13
"18647",2020-04-16,"D","Random",1.91443608658644,13
"18648",2020-04-17,"D","Random",1.56660289153291,13
"18649",2020-04-18,"D","Random",3.07343310666384,13
"18650",2020-04-19,"D","Random",3.19803198511236,13
"18651",2020-04-20,"D","Random",3.96365184258186,13
"18652",2020-04-21,"D","Random",2.4308581871589,13
"18653",2020-04-22,"D","Random",2.42401799909838,13
"18654",2020-04-23,"D","Random",1.78144307959344,13
"18655",2020-04-24,"D","Random",2.28084420114492,13
"18656",2020-04-25,"D","Random",2.99003198511236,13
"18657",2020-04-26,"D","Random",3.63944709267783,13
"18658",2020-04-27,"D","Random",1.49843608658644,13
"18659",2020-04-28,"D","Random",3.38006854482033,13
"18660",2020-04-29,"D","Random",1.86484420114492,13
"18661",2020-04-30,"D","Random",3.18963785656788,13
"18662",2020-05-01,"D","Random",5.1839754795452,13
"18663",2020-05-02,"D","Random",2.3656575279534,13
"18664",2020-05-03,"D","Random",3.43984122122231,13
"18665",2020-05-04,"D","Random",5.76237259463575,13
"18666",2020-05-05,"D","Random",2.85525231570339,13
"18667",2020-05-06,"D","Random",5.2361441602618,13
"18668",2020-05-07,"D","Random",8.2875027622601,13
"18669",2020-05-08,"D","Random",7.18773008585813,13
"18670",2020-05-09,"D","Random",7.56060393131816,13
"18671",2020-05-10,"D","Random",9.63407928306152,13
"18672",2020-05-11,"D","Random",11.1697241260129,13
"18673",2020-05-12,"D","Random",8.16005269628314,13
"18674",2020-05-13,"D","Random",10.2584537402205,13
"18675",2020-05-14,"D","Random",11.5862135413844,13
"18676",2020-05-15,"D","Random",11.6578799314915,13
"18677",2020-05-16,"D","Random",14.2417182504053,13
"18678",2020-05-17,"D","Random",11.6324059065709,13
"18679",2020-05-18,"D","Random",12.1341420232649,13
"18680",2020-05-19,"D","Random",14.6897408240993,13
"18681",2020-05-20,"D","Random",15.9788796636413,13
"18682",2020-05-21,"D","Random",20.365212712023,13
"18683",2020-05-22,"D","Random",24.1367300218083,13
"18684",2020-05-23,"D","Random",20.0445075472795,13
"18685",2020-05-24,"D","Random",21.6135282518269,13
"18686",2020-05-25,"D","Random",24.0849770167918,13
"18687",2020-05-26,"D","Random",22.4884121544541,13
"18688",2020-05-27,"D","Random",30.64523965783,13
"18689",2020-05-28,"D","Random",28.2602434027468,13
"18690",2020-05-29,"D","Random",31.7046047101941,13
"18691",2020-05-30,"D","Random",37.9618410931226,13
"18692",2020-05-31,"D","Random",42.1248071678729,13
"18693",2020-06-01,"D","Random",39.6899504502012,13
"18694",2020-06-02,"D","Random",44.3357300419961,13
"18695",2020-06-03,"D","Random",56.4974310453677,13
"18696",2020-06-04,"D","Random",56.4956294896448,13
"18697",2020-06-05,"D","Random",51.8601308247067,13
"18698",2020-06-06,"D","Random",60.2976035489326,13
"18699",2020-06-07,"D","Random",70.9852310028689,13
"18700",2020-06-08,"D","Random",67.2011830136737,13
"18701",2020-06-09,"D","Random",78.7743526928617,13
"18702",2020-06-10,"D","Random",79.0368563687208,13
"18703",2020-06-11,"D","Random",89.1745531324717,13
"18704",2020-06-12,"D","Random",95.732728464597,13
"18705",2020-06-13,"D","Random",104.510256512623,13
"18706",2020-06-14,"D","Random",117.821123849974,13
"18707",2020-06-15,"D","Random",121.961266505741,13
"18708",2020-06-16,"D","Random",135.20932838654,13
"18709",2020-06-17,"D","Random",144.739285331287,13
"18710",2020-06-18,"D","Random",149.084024751924,13
"18711",2020-06-19,"D","Random",154.391015453811,13
"18712",2020-06-20,"D","Random",166.778696081304,13
"18713",2020-06-21,"D","Random",189.611881873648,13
"18714",2020-06-22,"D","Random",196.788472594436,13
"18715",2020-06-23,"D","Random",208.282274176653,13
"18716",2020-06-24,"D","Random",223.210744042276,13
"18717",2020-06-25,"D","Random",240.150824579095,13
"18718",2020-06-26,"D","Random",250.662215107779,13
"18719",2020-06-27,"D","Random",257.461866437396,13
"18720",2020-06-28,"D","Random",259.671285658898,13
"18721",2020-06-29,"D","Random",296.049335139684,13
"18722",2020-06-30,"D","Random",312.426438256503,13
"18723",2020-07-01,"D","Random",323.568904182008,13
"18724",2020-07-02,"D","Random",339.794839858539,13
"18725",2020-07-03,"D","Random",366.877688454558,13
"18726",2020-07-04,"D","Random",383.18936772022,13
"18727",2020-07-05,"D","Random",414.112761878784,13
"18728",2020-07-06,"D","Random",429.424273649864,13
"18729",2020-07-07,"D","Random",481.759037237737,13
"18730",2020-07-08,"D","Random",488.725490668476,13
"18731",2020-07-09,"D","Random",506.855528911644,13
"18732",2020-07-10,"D","Random",517.704681501418,13
"18733",2020-07-11,"D","Random",550.043534998128,13
"18734",2020-07-12,"D","Random",585.909059931509,13
"18735",2020-07-13,"D","Random",601.774352930053,13
"18736",2020-07-14,"D","Random",641.042353850618,13
"18737",2020-07-15,"D","Random",659.656901826269,13
"18738",2020-07-16,"D","Random",687.979799797807,13
"18739",2020-07-17,"D","Random",694.118751316201,13
"18740",2020-07-18,"D","Random",731.30610964536,13
"18741",2020-07-19,"D","Random",747.791561051724,13
"18742",2020-07-20,"D","Random",796.004544367046,13
"18743",2020-07-21,"D","Random",820.924855333255,13
"18744",2020-07-22,"D","Random",844.583500077565,13
"18745",2020-07-23,"D","Random",891.380437197466,13
"18746",2020-07-24,"D","Random",881.484062085409,13
"18747",2020-07-25,"D","Random",890.433154481675,13
"18748",2020-07-26,"D","Random",902.345571647184,13
"18749",2020-07-27,"D","Random",956.805954000045,13
"18750",2020-07-28,"D","Random",988.675448606062,13
"18751",2020-07-29,"D","Random",977.754451420876,13
"18752",2020-07-30,"D","Random",1003.1801935113,13
"18753",2020-07-31,"D","Random",995.605372311938,13
"18754",2020-08-01,"D","Random",1017.01302908541,13
"18755",2020-08-02,"D","Random",1012.23636732414,13
"18756",2020-08-03,"D","Random",1057.68425158835,13
"18757",2020-08-04,"D","Random",999.778214683176,13
"18758",2020-08-05,"D","Random",1001.27126211243,13
"18759",2020-08-06,"D","Random",1010.36185135124,13
"18760",2020-08-07,"D","Random",1016.40455928783,13
"18761",2020-08-08,"D","Random",989.803349779056,13
"18762",2020-08-09,"D","Random",952.887585208351,13
"18763",2020-08-10,"D","Random",1006.31835218524,13
"18764",2020-08-11,"D","Random",992.3986191054,13
"18765",2020-08-12,"D","Random",983.193652131871,13
"18766",2020-08-13,"D","Random",940.660585766677,13
"18767",2020-08-14,"D","Random",943.21878814868,13
"18768",2020-08-15,"D","Random",908.263198938328,13
"18769",2020-08-16,"D","Random",879.020657769314,13
"18770",2020-08-17,"D","Random",869.865457818649,13
"18771",2020-08-18,"D","Random",866.727284829713,13
"18772",2020-08-19,"D","Random",808.659958458121,13
"18773",2020-08-20,"D","Random",807.746619610405,13
"18774",2020-08-21,"D","Random",777.543329860708,13
"18775",2020-08-22,"D","Random",778.776392546716,13
"18776",2020-08-23,"D","Random",723.697740403689,13
"18777",2020-08-24,"D","Random",731.625375741129,13
"18778",2020-08-25,"D","Random",679.314815509861,13
"18779",2020-08-26,"D","Random",660.647302643154,13
"18780",2020-08-27,"D","Random",647.27670854959,13
"18781",2020-08-28,"D","Random",613.053521839755,13
"18782",2020-08-29,"D","Random",596.017117655801,13
"18783",2020-08-30,"D","Random",534.943858174963,13
"18784",2020-08-31,"D","Random",541.704862710027,13
"18785",2020-09-01,"D","Random",524.03916053677,13
"18786",2020-09-02,"D","Random",496.518273897283,13
"18787",2020-09-03,"D","Random",483.357571811154,13
"18788",2020-09-04,"D","Random",472.405890384758,13
"18789",2020-09-05,"D","Random",443.622660663093,13
"18790",2020-09-06,"D","Random",422.715636997175,13
"18791",2020-09-07,"D","Random",397.467284609308,13
"18792",2020-09-08,"D","Random",402.359758831406,13
"18793",2020-09-09,"D","Random",359.694277755256,13
"18794",2020-09-10,"D","Random",347.229975761567,13
"18795",2020-09-11,"D","Random",318.333755304472,13
"18796",2020-09-12,"D","Random",335.265451694508,13
"18797",2020-09-13,"D","Random",306.83222288465,13
"18798",2020-09-14,"D","Random",274.134051887995,13
"18799",2020-09-15,"D","Random",288.197587491673,13
"18800",2020-09-16,"D","Random",266.396794827146,13
"18801",2020-09-17,"D","Random",245.164260228061,13
"18802",2020-09-18,"D","Random",228.725343051922,13
"18803",2020-09-19,"D","Random",217.637322089013,13
"18804",2020-09-20,"D","Random",208.831041578929,13
"18805",2020-09-21,"D","Random",195.228518399525,13
"18806",2020-09-22,"D","Random",188.069626842004,13
"18807",2020-09-23,"D","Random",176.439839330039,13
"18808",2020-09-24,"D","Random",176.51597512884,13
"18809",2020-09-25,"D","Random",163.918944786338,13
"18810",2020-09-26,"D","Random",147.642938634939,13
"18811",2020-09-27,"D","Random",153.96084370714,13
"18812",2020-09-28,"D","Random",134.699221735092,13
"18813",2020-09-29,"D","Random",130.486068479517,13
"18814",2020-09-30,"D","Random",118.927734821369,13
"18815",2020-10-01,"D","Random",121.506089116622,13
"18816",2020-10-02,"D","Random",109.325338600691,13
"18817",2020-10-03,"D","Random",103.497924258119,13
"18818",2020-10-04,"D","Random",104.127582609128,13
"18819",2020-10-05,"D","Random",102.241512953532,13
"18820",2020-10-06,"D","Random",95.6637398471105,13
"18821",2020-10-07,"D","Random",90.9716970890665,13
"18822",2020-10-08,"D","Random",68.2664594044912,13
"18823",2020-10-09,"D","Random",74.2734602824247,13
"18824",2020-10-10,"D","Random",68.9247905771028,13
"18825",2020-10-11,"D","Random",64.912327903738,13
"18826",2020-10-12,"D","Random",65.578026959714,13
"18827",2020-10-13,"D","Random",61.1749296257508,13
"18828",2020-10-14,"D","Random",62.1751028555696,13
"18829",2020-10-15,"D","Random",59.7727758257772,13
"18830",2020-10-16,"D","Random",53.5719484542106,13
"18831",2020-10-17,"D","Random",51.2682807630915,13
"18832",2020-10-18,"D","Random",42.0393895384711,13
"18833",2020-10-19,"D","Random",42.6541463597124,13
"18834",2020-10-20,"D","Random",42.0759403672232,13
"18835",2020-10-21,"D","Random",43.062185605682,13
"18836",2020-10-22,"D","Random",37.2003548479098,13
"18837",2020-10-23,"D","Random",38.3553628674551,13
"18838",2020-10-24,"D","Random",34.8037301931744,13
"18839",2020-10-25,"D","Random",33.4091808464734,13
"18840",2020-10-26,"D","Random",34.7199047753094,13
"18841",2020-10-27,"D","Random",29.5828026507037,13
"18842",2020-10-28,"D","Random",25.665145397224,13
"18843",2020-10-29,"D","Random",23.736397783918,13
"18844",2020-10-30,"D","Random",28.3655456761671,13
"18845",2020-10-31,"D","Random",25.7447313228203,13
"18846",2020-11-01,"D","Random",17.9830825377752,13
"18847",2020-11-02,"D","Random",21.4559280399321,13
"18848",2020-11-03,"D","Random",19.7274025553732,13
"18849",2020-11-04,"D","Random",18.5860576649152,13
"18850",2020-11-05,"D","Random",17.4087333405718,13
"18851",2020-11-06,"D","Random",15.8920967916393,13
"18852",2020-11-07,"D","Random",14.8154042276603,13
"18853",2020-11-08,"D","Random",18.1575328006117,13
"18854",2020-11-09,"D","Random",15.6103281283218,13
"18855",2020-11-10,"D","Random",15.2667583260537,13
"18856",2020-11-11,"D","Random",12.5689175953519,13
"18857",2020-11-12,"D","Random",13.3874699411629,13
"18858",2020-11-13,"D","Random",12.6474979131908,13
"18859",2020-11-14,"D","Random",11.0337061269145,13
"18860",2020-11-15,"D","Random",9.70138221547754,13
"18861",2020-11-16,"D","Random",8.63596710791207,13
